incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident descriptio,support group,tower group,domain group,priority,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001487610,IBERIA,IBERIA,08/02/2021 13:00,,Assigned,Fallo en iPad/FTP Servidor IberiaOnline,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,01/03/2021,HARDWARE FAILURE,,21,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LR SOBRE (ABLY0001)
INC000001487602,IBERIA,IBERIA,08/02/2021 12:25,,Assigned,problema networks,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,08/02/2021,ACCESS FAILURE,,21,EDIF.101 - HANGAR 3,AUXILIAR DE MANTENIMIENTO (AMNLL0J0)
INC000001487568,IBERIA,IBERIA,08/02/2021 11:19,,Pending,EFB Tablets de pilotos:,Mobiles,Network Tower,Network Tower,Baja,A la espera de recibir equipo reparado.,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,12/02/2021,SOFTWARE FAILURE,,21,SIN IDENTIFICAR (MADRID BARAJAS),GE.ESTAND Y PROC- IMPRENT (AVY000IM)
INC000001487554,IBERIA,IBERIA,08/02/2021 11:07,,In Progress,MFA Multifactor authentication - Ping ID: Dispositivos VPN,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,09/02/2021,SOFTWARE FAILURE,,21,BCN AEROPUERTO,PERSONAL BARCELONA (AHABP0EP)
INC000001487536,IBERIA,IBERIA,08/02/2021 13:54,,Assigned,Fallo Software: Sin acceso al correo,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,08/02/2021,SOFTWARE FAILURE,,21,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MANAGER CLIENTES ALTO VAL (ALCO00)
INC000001487341,IBERIA,IBERIA,08/02/2021 10:46,,Pending,Fallo Peoplesoft:,PeopleSoft Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,18/02/2021,DATA ISSUE,,21,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001487325,IBERIA,IBERIA,08/02/2021 10:16,,Assigned,MFA Multifactor authentication - Ping ID:,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,08/02/2021,SOFTWARE FAILURE,,21,NEO-MARTINEZ VILLERGAS 49,SEN MNG DESALL. RED C Y M (ACDU00)
INC000001487303,IBERIA EXPRESS,IBERIA EXPRESS,08/02/2021 09:01,,Assigned,Bloqueo Constante del usuario,E-Security,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,11/02/2021,ACCESS FAILURE,,21,SIN IDENTIFICAR,
INC000001487298,IBERIA,IBERIA,08/02/2021 08:44,,Assigned,MFA Multifactor authentication - Ping ID: Error al conectar VPN despues de formateado de equipo bajo,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,08/02/2021,SOFTWARE FAILURE,,21,EDIF.103 - HANGAR 1,MNG. REGISTROS TÉCNICOS (AMNB01)
INC000001487272,IBERIA,IBERIA,08/02/2021 05:06,,Assigned,LINUX - apamosl : Filesystem is Full. mc_host=apamosl mc_host_class=Linux mc_host_address=172.21.23,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,17/02/2021,PERFORMANCE ISSUE,,21,SIN IDENTIFICAR,
INC000001487031,IBERIA,IBERIA,06/02/2021 14:35,,In Progress,MFA Multifactor authentication - Ping ID usuario no puede emparejar su telefono movil,WNS Team,UNKNOW,UNKNOW,Media,Device has been unpaired and email sent to user.,Unidad Seguridad Informática,INCIDENT,08/02/2021,SOFTWARE FAILURE,,23,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MANAGER CLIENTES ALTO VAL (ALCO00)
INC000001486945,IBERIA,IBERIA,06/02/2021 07:12,,In Progress,MFA Multifactor authentication - Ping ID: problemas emparejamiento movil con ping id,WNS Team,UNKNOW,UNKNOW,Media,Pairing instructions sent to user on email.,Unidad Seguridad Informática,INCIDENT,26/02/2021,SOFTWARE FAILURE,,23,SIN IDENTIFICAR,
INC000001486866,IBERIA,IBERIA,05/02/2021 13:35,,Assigned,[SRV] Generación de bonos con saldo incorrectro a través de MMB (Camb.Vol & Disruptions),gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,26/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,24,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001486852,IAG CARGO,IAG CARGO,05/02/2021 13:25,,In Progress,MFA Multifactor authentication - Ping ID:,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,05/02/2021,SOFTWARE FAILURE,,24,EDIF.112 - TALLERES GENERALES/,
INC000001486828,IBERIA,IBERIA,05/02/2021 16:08,,Assigned,"No hay acceso con usuario genérico, contraseña antigua no esta funcionando.",E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,16/02/2021,ACCESS FAILURE,PASSWORD,24,SIN IDENTIFICAR,
INC000001486735,IBERIA,IBERIA,05/02/2021 10:54,,Pending,Fallo Peoplesoft: PLUS ASISTENCIA MARIA EUGENIA PERNAS LCGIB NÓMINA 689636 EN NOM FEB21,PeopleSoft Apps Support,Application Tower,RRHH,Baja,We have fixed this issue. This will be resolved in next Tierra payroll.,Mantenimiento Corporativa y RRHH,INCIDENT,18/02/2021,DATA ISSUE,,24,SIN IDENTIFICAR,
INC000001486707,IBERIA,IBERIA,05/02/2021 09:07,,Pending,"DAT002: Incidencia en producción, aeropuertos",AIRPORT2_ELS,Delivery,Delivery,Baja,,Mantenimiento Aeropuertos,INCIDENT,24/02/2021,SOFTWARE FAILURE,,24,SIN IDENTIFICAR,
INC000001486699,IBERIA,IBERIA,05/02/2021 08:29,,Assigned,[NDCSUPPORT] AirShopping Descripción vacía para errores 400 de QPX,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15383,MANTENIMIENTO IB.COM,INCIDENT,05/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,24,SIN IDENTIFICAR,
INC000001486679,IBERIA,IBERIA,05/02/2021 07:54,,Pending,AUTORIZACION TECHREQUEST AIRBUSWORLD,BA_ITSC NEW,Service Ops Tower,Service Ops Tower,Media,,Unidad Control del Servicio,INCIDENT,22/02/2021,DEFAULT,DEFAULT,24,BCN AEROPUERTO,TMA JEFE MECANICA (AMNLB0AA)
INC000001486639,IBERIA,IBERIA,05/02/2021 12:16,,Assigned,[NDCSUPPORT] 28/01/2021 AirShopping > SSE_AVM_9000 (Timeouts),AM_MTO_VECTOR,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,25/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,24,SIN IDENTIFICAR,
INC000001486479,IBERIA,IBERIA,04/02/2021 17:22,,Assigned,[NDC-SUPPORT] OrderCreate Error debido a que el número de teléfono es más largo que lo permitido en,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,https://transform.atlassian.net/browse/NDC-10623,MANTENIMIENTO IB.COM,INCIDENT,05/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,25,SIN IDENTIFICAR,
INC000001486472,IBERIA,IBERIA,04/02/2021 17:01,,Assigned,[1] RESUMEN: [APP] IB+ | Usuarios con contraseñas caducadas el servicio token devuelve 409,gar_front_ibis_wcs,Delivery,Delivery,Baja,,MANTENIMIENTO IB.COM,INCIDENT,08/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,25,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001486389,IBERIA,IBERIA,04/02/2021 17:34,,Assigned,[NDCSUPPORT] Se permite realizar flightPriceofferPrice para oferta que ya ha sido utilizada en order,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,04/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,25,SIN IDENTIFICAR,
INC000001486336,IAG CARGO,IAG CARGO,04/02/2021 14:28,,Pending,[CARGO PORTAL] New pb's BKK and ICN,CARGO-OPTIMA ACN,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,18/02/2021,SOFTWARE FAILURE,,25,SIN IDENTIFICAR (LHR/NewBusCntr/S122),
INC000001485953,IBERIA,IBERIA,03/02/2021 16:00,,Pending,[FCM001] (BR-IBE-84855) Mensaje ACARS erróneo desde ARMS-FOSS,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,16/02/2021,SOFTWARE FAILURE,,26,DESCONOCIDO,COORD PROYECTOS Y APLICAC (AVF0AA)
INC000001485941,IBERIA,IBERIA,03/02/2021 17:38,,Assigned,INC Cliente IBP sin Email en MDM,Soporte Externo MDM,Delivery,Delivery,Media,,Mantenimiento BI,INCIDENT,11/02/2021,SOFTWARE FAILURE,,26,NEO-MARTINEZ VILLERGAS 49,MNG CONOCIMIENTO DEL CLIE (BCLCI0)
INC000001485882,IBERIA,IBERIA,03/02/2021 13:37,,Pending,[COM] Reservas sin la línea OSI IB FP en el PNR,AM_MTO_IBIS,Application Tower,Ib.com,Media,Please assign to IB.com maintenance team,MANTENIMIENTO IB.COM,INCIDENT,25/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,26,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001485813,IBERIA,IBERIA,03/02/2021 12:45,,Assigned,[NDCSUPPORT]OrderCancel se procesa correctamente da un error no controlado al final,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15558,MANTENIMIENTO IB.COM,INCIDENT,04/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,26,SIN IDENTIFICAR,
INC000001485808,IBERIA,IBERIA,03/02/2021 13:19,,Assigned,Problemas para ver correos de buzon compartido,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,03/02/2021,ACCESS FAILURE,,26,NEO-MARTINEZ VILLERGAS 49,ESPECIALISTA SALES SUPPOR (ACEV11)
INC000001485717,OTHERS,BRITISH AIRWAYS,03/02/2021 10:38,,Assigned,FTP exception in Non-live H2H logs,FTP-Migration-ELS,Application Tower,Delivery,Media,,Unidad de Operaciones Ordenadores,INCIDENT,08/02/2021,ACCESS FAILURE,,26,SIN IDENTIFICAR,
INC000001485690,IBERIA,IBERIA,03/02/2021 10:07,,In Progress,MFA Multifactor authentication - Ping ID: Emparejamiento,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,03/02/2021,SOFTWARE FAILURE,,26,NEO-MARTINEZ VILLERGAS 49,MNG ESTRETEGIA DE RED (AD1100)
INC000001485540,IBERIA,IBERIA,03/02/2021 04:52,,Assigned,SCOM - Windows on ieaimsdb1-243ac496-30d3-42b9-9e63-fc2b49070514_PrincipalName : IEAIMSDB1.ibexpress,OPS_NIMBUS VIGILANCIA_APR,UNKNOW,UNKNOW,Media,,Mantenimiento Operaciones,INCIDENT,03/02/2021,PERFORMANCE ISSUE,,26,SIN IDENTIFICAR,
INC000001485496,IBERIA,IBERIA,02/02/2021 18:36,,Pending,Microsoft doubts - Premier service,MICROSOFT OFFICE365,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,04/02/2021,SOFTWARE FAILURE,,27,NEO-MARTINEZ VILLERGAS 49,SM ORGANIZACIÓN DIGITAL A (1FB000)
INC000001485491,IBERIA,IBERIA,02/02/2021 18:09,,Pending,Fallo Peoplesoft:No están correctos los contadores y la Hoja de Horas para el nn 471122,PeopleSoft Apps Support,Application Tower,RRHH,Media,"Email sent to business, pending response",Mantenimiento Corporativa y RRHH,INCIDENT,05/02/2021,DATA ISSUE,,27,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),SM SOPORTE A LA OP_CTROL (AMIC00CP)
INC000001485393,IBERIA,IBERIA,02/02/2021 12:53,,Pending,Reference incident ticket for windows server temporary access.,dynatrace_support,Service Ops Tower,Service Ops Tower,Baja,,Mantenimiento Operaciones,INCIDENT,02/02/2021,DEFAULT,,27,SIN IDENTIFICAR,
INC000001485135,IBERIA,IBERIA,02/02/2021 09:18,,Assigned,"[COM] MMB | No se recuperan PNRs de IBVacaciones en Gestión de Reservas, va a la vieja plataforma",gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,02/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,27,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001484998,IBERIA,IBERIA,01/02/2021 18:16,,Pending,INC000001439305 - Fallo Software:,IAG SITA Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,SOFTWARE FAILURE,,28,SIN IDENTIFICAR (CASABLANCA),MARRUECOS/CASABLANCA/RCL (ALSAAMCE)
INC000001484963,IBERIA EXPRESS,IBERIA EXPRESS,01/02/2021 16:55,,Pending,sublease contracts Iberia Express,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,More details required.,Mantenimiento Financiero,INCIDENT,09/02/2021,SOFTWARE FAILURE,,28,SIN IDENTIFICAR,
INC000001484831,IBERIA,IBERIA,01/02/2021 15:40,,Assigned,[GLE001]SAP CFS - RTR module:Issue with RECEEP transaction after MX additional logic implementation,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,04/02/2021,SOFTWARE FAILURE,,28,NEO-MARTINEZ VILLERGAS 49,SM REPORTING Y CONSOLIDAC (3YC000)
INC000001484768,IBERIA,IBERIA,01/02/2021 11:57,,Pending,ACCESO A SPLUNK,ESecurity_Splunk,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,27/02/2021,PERFORMANCE ISSUE,,28,DESCONOCIDO,DISRUPCIONES Y OPS DIGIT (BCLTE0NZ)
INC000001484647,IBERIA,IBERIA,01/02/2021 11:29,,In Progress,MFA Multifactor authentication - Ping ID:,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,03/02/2021,SOFTWARE FAILURE,,28,NEO-MARTINEZ VILLERGAS 49,MANAGER SIST GESTION INGR (ACRS00)
INC000001484596,IBERIA,IBERIA,01/02/2021 09:41,,In Progress,MFA Multifactor authentication - Ping ID:,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,02/02/2021,SOFTWARE FAILURE,,28,SIN IDENTIFICAR,
INC000001484395,IBERIA,IBERIA,31/01/2021 10:44,,Assigned,Fallo Software: Problemas para acceder a outlook aplicacion,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,29,BIO AEROPUERTO,PRODUCCION_PASAJEROS (AHAIS00S)
INC000001484091,IBERIA,IBERIA,29/01/2021 17:54,,Pending,SERVIBERIA: Invoice problems - HRRDL,SERVICIOSRESIBER,Application Tower,PSS,Baja,pendientes de respuesta de telefónica para la reclamación del envío de la factura,Mantenimiento Pasaje,INCIDENT,15/02/2021,ACCESS FAILURE,,31,SIN IDENTIFICAR,
INC000001484076,IBERIA,IBERIA,29/01/2021 16:53,,In Progress,[GLE001] SAP CFS - DOC module: FO 100221712 not updated even though the file was received from Arms,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,02/02/2021,SOFTWARE FAILURE,,31,SIN IDENTIFICAR,
INC000001484057,IBERIA,IBERIA,29/01/2021 15:42,,Assigned,TicketAutomaticUpdateFullSimplified: errores varios,RESIBERnet GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,29/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,31,SIN IDENTIFICAR,
INC000001483895,IBERIA,IBERIA,29/01/2021 12:34,,Assigned,Not able to connect Iberia servers,dynatrace_support,Service Ops Tower,Service Ops Tower,Baja,"you password has expired on March 2020. It needs to be reset, please provide the list of servers which you are facing the issue. wlprol2:/root # chage -l tcssramu Last password change : Dec 02, 2019 Password expires : Mar 01, 2020 Password inactive : Mar 31, 2020 Account expires : never Minimum number of days between password change : 0 Maximum number of days between password change : 90 Number of days of warning before password expires : 7",Mantenimiento Operaciones,INCIDENT,02/02/2021,ACCESS FAILURE,,31,SIN IDENTIFICAR,
INC000001483846,IBERIA,IBERIA,29/01/2021 11:08,,Pending,Red lenta en H3,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,SOFTWARE FAILURE,,31,EDIF.101 - HANGAR 3,MNG. MANTENIMIENTO LINEA (AMNLL0)
INC000001483691,IBERIA,IBERIA,29/01/2021 09:07,,In Progress,[GLE001]SAP CFS - RTR module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,26/02/2021,SOFTWARE FAILURE,,31,NEO-MARTINEZ VILLERGAS 49,SM REPORTING Y CONSOLIDAC (3YC000)
INC000001483490,IBERIA,IBERIA,28/01/2021 14:02,,In Progress,MFA Multifactor authentication - Ping ID: Desemparejar VPN,WNS Team,UNKNOW,UNKNOW,Media,,Unidad Seguridad Informática,INCIDENT,24/02/2021,SOFTWARE FAILURE,,32,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),RESP. PROGRAM REVISIONES (AMNB01NZ)
INC000001483391,IBERIA,IBERIA,28/01/2021 10:25,,Assigned,[NDCSUPPORT] BaggageList v16 postVenta > Error cuando se informa IATA con 7 dígitos,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15529,MANTENIMIENTO IB.COM,INCIDENT,02/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,32,SIN IDENTIFICAR,
INC000001483349,IBERIA,IBERIA,28/01/2021 11:01,,Assigned,Unexpected low load-zuul,APDDYNATRACE,Service Ops Tower,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,28/01/2021,PERFORMANCE ISSUE,,32,SIN IDENTIFICAR,
INC000001483347,IBERIA,IBERIA,28/01/2021 12:24,,Pending,Incidencia en la aplicación GRU002,NIIT_MTO_GESING,Application Tower,REVENUE MANAGEMENT,Media,,Mantenimiento Pasaje,INCIDENT,26/02/2021,SOFTWARE FAILURE,,32,NEO-MARTINEZ VILLERGAS 49,MANAGER SIST GESTION INGR (ACRS00)
INC000001483211,IBERIA,IBERIA,28/01/2021 02:07,,Assigned,BUENAS NOCHES FVR REVISEN PLAN ASIENTOS VLO IB6500/27JAN,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,28/01/2021,SOFTWARE FAILURE,,32,SIN IDENTIFICAR (Madrid),
INC000001483168,IAG CARGO,IBERIA,27/01/2021 20:04,,Pending,[OPTIMA]: Partshipments on Iberia with 075 AWB are not possible to book causing huge problems.,CARGO-OPTIMA ACN,Application Tower,CARGO,Baja,"2.26-[OPTIMA]-We had a meeting with users and AFLS, users to replicate this scenario on non-live 2.25-[OPTIMA]-Meeting has been setup for tomorrow at 1200 GMt 2.25-[OPTIMA]-Updates from user have been shared with the suppliers 2.17-[OPTIMA]-Chaser has been sent to the suppliers 2.15-[OPTIMA]-Chaser has been sent to the suppliers 2.4-[OPTIMA]-User updated the following : ""It was rejected and we tried to re-book it again which is impossible in Optima. The part1 gets corrupted. The only option to book is to bypass Optima and book it with Ciber. Not even that works all of the time"" It has been shared with the supplier. 2.3-[OPTIMA]-User query has been shared with the suppliers 2.3-[OPTIMA]-chaser has been sent to the user 1.28-[OPTIMA]-INC19564934 has been raised at AFLS's end",Mantenimiento Cargo,INCIDENT,26/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,33,SIN IDENTIFICAR,
INC000001483133,IBERIA,IBERIA,27/01/2021 18:14,,Assigned,DPA Sales for LEVEL ventas NO IB,DESACAP_ELS,Delivery,Delivery,Media,,Mantenimiento COBOL,INCIDENT,27/01/2021,SOFTWARE FAILURE,,33,SIN IDENTIFICAR,
INC000001483112,IBERIA,IBERIA,27/01/2021 16:54,,In Progress,Error Sublease process REAL ESTATE,FINANCE-SUPPORT,Application Tower,FINANCE,Media,,Mantenimiento Financiero,INCIDENT,25/02/2021,ACCESS FAILURE,,33,NEO-MARTINEZ VILLERGAS 49,SM REPORTING Y CONSOLIDAC (3YC000)
INC000001483096,IBERIA,IBERIA,27/01/2021 16:26,,In Progress,[GLE001] SAP CFS - DOC module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,09/02/2021,SOFTWARE FAILURE,,33,SIN IDENTIFICAR,
INC000001483048,IBERIA,IBERIA,27/01/2021 17:58,,Pending,[COM] ONESAIT | Rechazos en el pago sin REJECTION_REASON idiomas diferente a “español”,MTO_TERCEROS,Application Tower,Ib.com,Baja,.Update from Netplus The errors are still there. Netplus is investigating again the cases.,MANTENIMIENTO IB.COM,INCIDENT,23/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,33,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001482876,IBERIA,IBERIA,27/01/2021 09:57,,Assigned,[SRV] Error en la selección de necesidades especiales: E500 o E400,RESIBERnet GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,01/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,33,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001482859,IBERIA,IBERIA,27/01/2021 09:15,,In Progress,[MMB] COH PNR Amadeus cuyo operador no se identifica e impide usar el bono para pagar,gar_front_ibis_wcs,Delivery,Delivery,Baja,https://transform.atlassian.net/browse/DIB-23 https://transform.atlassian.net/browse/DAP-1886,MANTENIMIENTO IB.COM,INCIDENT,27/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,33,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001482815,IBERIA,IBERIA,27/01/2021 12:01,,Pending,[PVU011] #05395190 Fallo proceso de transferencia de un fichero desde NAS al servidor de Airvision,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Baja,Pdte SABRE case #05395190,Mantenimiento Operaciones,INCIDENT,25/02/2021,SOFTWARE FAILURE,,33,NEO-MARTINEZ VILLERGAS 49,MNG ESTRETEGIA DE RED (AD1100)
INC000001482550,IBERIA,IBERIA,26/01/2021 19:39,,In Progress,[GLE001] SAP CFS - DOC module: Fuel operation not created,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,08/02/2021,SOFTWARE FAILURE,,34,SIN IDENTIFICAR,
INC000001482371,IBERIA,IBERIA,26/01/2021 10:48,,Assigned,"[SRV] | Error 500 o 400 al guardar datos de Contacto: Contacto PAX, Emergencia e IB+",RESIBERnet GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,28/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,34,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001482366,IBERIA,IBERIA,26/01/2021 10:45,,Pending,"[SRV] | Error 502 en ""contact-info"" para IOS y Android: “Unrecognized field ""reponse""",Digital Business,Application Tower,Ib.com,Media,* Pte revisión contenidos,MANTENIMIENTO IB.COM,INCIDENT,18/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,34,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001482315,IBERIA,IBERIA,26/01/2021 11:41,,In Progress,MFA Multifactor authentication - Ping ID: Problema de emparejamiento,WNS Team,UNKNOW,UNKNOW,Media,Device has been unpaired and notified to user with same.,Unidad Seguridad Informática,INCIDENT,24/02/2021,SOFTWARE FAILURE,,34,SIN IDENTIFICAR,
INC000001481871,IBERIA,IBERIA,25/01/2021 16:19,,Pending,COLAS RESIBER,AIRPORT2,Application Tower,Aeropuertos,Baja,,Mantenimiento Aeropuertos,INCIDENT,19/02/2021,ACCESS FAILURE,PASSWORD RESET,35,SIN IDENTIFICAR,
INC000001480999,IBERIA,IBERIA,22/01/2021 16:43,,Assigned,Fallo Software: No podemos acceder a ONEDRIVE correctamente.,Admon. Seguridad Informática,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,02/02/2021,SOFTWARE FAILURE,,38,OVD AEROPUERTO,TMA MECANICA OVIEDO (AMNLR0MB)
INC000001480807,IBERIA,IBERIA,22/01/2021 12:23,,Pending,No le llegan 2 facturas,SAPAS,Application Tower,PSS,Baja,,Mantenimiento Pasaje,INCIDENT,26/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,38,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001480793,IBERIA,IBERIA,22/01/2021 12:05,,Assigned,[NDCSUPPORT]Creación reserva para 2 pasajeros sin informar teléfono para el segundo termina en excep,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15508,MANTENIMIENTO IB.COM,INCIDENT,25/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,38,SIN IDENTIFICAR,
INC000001480735,IBERIA,IBERIA,22/01/2021 12:29,,In Progress,MFA Multifactor authentication - Ping ID:,WNS Team,UNKNOW,UNKNOW,Media,"Both users devices are now unapired, sent email for it.",Unidad Seguridad Informática,INCIDENT,26/02/2021,SOFTWARE FAILURE,,38,EN EL AVIÓN - A340,FLOTA A340 Pilotos (AVVIL0A1)
INC000001480698,IBERIA,IBERIA,22/01/2021 10:00,,Assigned,[NDCSUPPORT]Creación reserva termina con error de ancillaries por excepción interna,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15506,MANTENIMIENTO IB.COM,INCIDENT,25/01/2021,SOFTWARE FAILURE,APPLICATION ERROR,38,SIN IDENTIFICAR,
